userId,movieId,rating,timestamp
129879,98154,2,1390834224
14239,913,4,1185970481
89646,3801,4,1549409484
36978,22,0.5,1115929372
151990,105,5,835696447
106734,260,4.5,1479493606
111739,5902,4.5,1067838531
127990,4014,4.5,1493660847
38692,32017,3,1120582713
113780,3160,4.5,1358573261
22672,745,4,1343838210
79179,96975,5,1512932296
90934,2023,,
53554,296,4,1423195360
145608,519,1,1102821620
44266,3910,4,993862967
156878,2287,5,944904515
58901,86332,4,1432770233
41846,457,5,1447622777
8035,117529,2.5,1504895289
130231,6365,2,1146295205
103370,4233,3,989351731
2032,1644,2,1225580349
100679,60069,4,1344479457
159983,30793,5,1440855593
84529,2791,4,1172881697
84110,1613,3,939888236
120875,193,2,1194829360
24581,5415,2,1066493205
117789,1784,,
70795,115713,4.5,1553837745
15641,1234,4,915371570
29477,4890,2.5,1177437992
72427,65685,4,1487956067
47974,52458,,
112850,2997,3.5,1254102311
73920,1203,5,1466682381
2389,3979,2,1503856029
25791,88129,3.5,1426189912
99971,30749,,
107474,508,4,1171405978
65928,3034,4,1031178828
153316,3095,5,980282697
135319,3788,5,975248617
130343,4124,8.577782594,
115211,1185,3.5,1455319061
65318,80463,4,1470629972
145608,1060,3.5,1136760666
36978,7281,0.5,1081713332
3312,92008,,
106742,69844,4,1498578821
128545,2232,4,1155763106
106037,4333,3.5,1176288642
52063,4422,5,1392120109
140920,1288,0.5,1152442820
97313,1197,4.5,1501925661
1996,116660,,
135319,3479,3,975254185
6796,2950,1,945127037
51004,207,2,1047946899
115211,4529,4,1551561890
10838,1213,2,983750369
24088,8622,3,1107484466
39208,2325,1,963508595
160454,7293,2.5,1475348105
150602,37545,4,1143974796
110010,5445,4,1096791632
82115,1537,5,886300082
377,2628,3,1038618682
109995,410,4,828451167
13531,7153,5,1111534592
129879,6155,4,1399927696
61624,97752,4.5,1420146434
135116,92096,,
24581,4903,3,1017185715
106043,1876,3,1548098577
133539,69757,4,1314147631
134299,1929,4,977201892
125565,6534,2.5,1235729224
78112,3307,4,974838801
67460,5016,3,1027613994
128545,3186,3.5,1155760625
51004,5449,3,1047944930
144534,8636,4.5,1112815550
128190,3159,3,953414335
135319,1237,4,975255069
14541,353,3,840794126
100602,481,3,837274038
147259,8361,3.5,1096434102
106742,113378,3,1498560723
159861,2730,4,945533889
65318,6874,4,1470629614
166,1097,5,951600544
148594,2461,2,1011641577
138210,169906,5,1523574289
74240,68954,4.5,1363629023
101342,1148,5,953124187
87573,1020,1.5,1191272801
78710,2353,3,938807695
90717,6377,5,1160787538
40297,3423,3,954795526
154306,1911,1,1046690920
62374,6663,3.5,1267263705
149467,798,,
87152,151639,3,1563624459
94499,55118,5,1316984446
63351,60463,,
86258,2028,2.5,1489603223
156810,2268,5,938898161
58189,368,3.5,1098428542
89914,31427,2.5,1175356248
126325,318,2.5,1355874292
62335,2628,2,1314894275
19285,593,4.5,1156287204
122201,586,3,833022173
125707,54256,,
84497,3037,4,1337201758
132548,37729,4.770590925,
15935,374,3,837662405
8035,106782,4.5,1504890963
61624,4299,3,1543094769
80943,2580,4,1006980062
7160,10,3,848676335
58189,25769,5,1161381484
54463,72407,3,1441542738
144169,457,4,1170390411
128525,1225,3,1096517537
106444,565,3.5,1476731397
161276,168492,3,1521064573
10659,3168,3,977434352
87573,303,1,1191272125
151289,31410,4.5,1143248215
82571,908,5,1471116176
61068,920,3,849381900
62075,8371,4,1377615955
49484,901,3,1202355238
43656,98239,3,1542692896
159861,2315,4,945532439
61624,8914,4.5,1350604983
72427,97938,1,1488398134
70038,8636,2.5,1096972250
80705,32,3.5,1375241956
58189,8622,3.5,1098430669
24882,1104,5,1414258263
65928,916,4,1030494699
22025,2959,4,1472414497
117789,7934,3.5,1131206210
69528,2722,1,1103045497
117789,62113,4,1243786599
6796,745,5,945796674
8035,786,2.5,1504891454
99288,60303,,
36978,2647,1,1028596329
145608,3994,3,1102683916
125565,1862,2,1267452407
85349,2916,3.5,1472179262
48352,37741,5,1542761455
87152,130636,3,1563624459
48352,104374,4.5,1542745279
139425,253,3,836479850
46631,40819,4,1231129838
155084,541,5,1503940550
151289,590,3.5,1112181453
21781,5909,2.5,1103746195
34402,103335,5,1382774423
129240,2580,4,1230261069
95343,6365,3,1183008820
6796,1769,4,945797031
24581,1282,2,979155497
93815,1089,4.5,1104279151
106742,130628,3.5,1498647845
108563,527,5,1480827510
2032,1407,3,1225582843
99452,1096,5,864755624
104652,68135,2.5,1443997373
63558,2011,3,914604875
29507,148881,4.5,1478492188
66555,69644,3.5,1442368936
92357,356,3.5,1320851128
24581,1032,4,979155426
111894,555,3,839889286
97306,62,4,1162959682
92260,161622,5.114551005,
112850,3114,3,1309263930
135319,764,2,975261650
50871,77833,4.5,1478416630
112466,74510,,
112362,71135,3,1511678159
37195,1088,2.5,1121203587
97127,1378,1.5,1107644642
6796,728,4,945797668
114025,59315,4.5,1217020970
82157,6537,2.5,1258485740
62091,2669,,
30508,1566,,
21596,6385,4.5,1112335274
151289,1209,5,1112137689
6462,5452,2,1131168449
161284,1923,4.5,1102202177
94694,45720,3,1435714881
78299,262,3,844626582
104270,38038,4,1247094641
87310,1680,3,1083094891
69528,34,3,1023820312
100602,2475,3.528610667,
13144,204342,,
39943,4963,5,1521287422
106828,168612,3.5,1524734160
156997,5397,9.543077648,
29761,2797,3.5,1116554861
68614,170957,,
135319,367,4,975250462
25791,5266,3,1287911591
156185,6500,,
97038,593,5,1108829250
107474,3418,4,1171406661
59816,2616,1.5,1371330485
90667,76175,,
65928,2884,2,1031106579
23170,8874,5,1494962542
117789,4270,2,1155415947
92813,76082,,
59840,3996,4,1425678788
61787,89745,4.5,1433380142
51106,8985,4,1336758681
86584,112,3,852212426
154306,2490,3,1046691069
58189,7482,4,1109030337
78675,25,3,845728418
118994,1688,2,1084683371
112334,541,4,849534719
2032,59590,3.5,1225835724
115211,64983,2,1443044579
69751,1954,3.5,1241045021
24581,5127,2,1033513694
115727,74154,1,1474833361
110010,6618,4,1096777979
84480,3793,2.5,1111474495
125784,41566,3.5,1213399754
71120,240,4,869174223
125784,2947,4.5,1213400868
2389,33679,2,1486701768
27128,1517,4,1045178124
91793,4623,3.5,1335437928
42984,587,3,859031580
97127,2700,4,1107667747
86116,367,3,844697679
110291,1676,3.5,1214432299
139497,698,1,1043888227
15135,1230,4.5,1301133752
74458,594,4,842364946
55431,1622,,
36978,1025,4,1028595346
29507,5299,2.5,1445322963
73920,177593,5,1511659635
2032,2640,4,1225582873
71766,6383,3,1463852693
36978,4808,1,1028601339
15567,1259,3.5,1446468919
110010,2870,,
13531,7349,,
99452,159656,,
114278,3834,9.751423949,
106742,1566,3,1498579102
145608,3254,2,1102808616
65717,100,3,855052941
88420,1247,3,859386264
112850,902,4,1405765990
128545,4874,3.5,1155760507
93497,3624,4,1051133272
91681,8360,3.5,1541816419
20404,913,4,1111733998
90341,587,3,1192488512
14961,1784,3.5,1293172428
154946,318,4,1454367098
121438,55872,4,1557752526
151289,112556,3.5,1447367273
61624,73323,3.5,1286922704
53397,2193,2,976645135
2032,1958,4,1225584161
62698,1391,3,1074633590
24581,288,1,994109202
106742,99112,3,1498647687
107159,1998,0.5,1273432818
127111,55094,,
13531,2763,4,1111559141
28330,380,4,834987857
61624,292,2.5,1292530080
110159,480,3.5,1111541855
125784,5507,2.5,1214600364
43324,1356,5,1126168345
117789,2529,3,1115842132
6121,6711,4,1436907061
70795,4489,2.5,1553837387
150852,1673,5,986942378
134752,1352,2,943969077
115211,2677,3,1443039680
113780,8874,3.5,1358572972
95181,50,5,1569692277
156053,5470,4,1182024974
146693,122916,4.5,1553513762
151289,171763,3.5,1502778097
39915,2150,3.5,1348952368
106287,1625,3.5,1339276398
155353,26462,5,1160362613
114025,49530,3,1217114313
166,151,2,951599244
70795,91529,3.5,1465782235
151560,3484,2,958957992
80705,164983,2.5,1490248113
117789,67087,4,1252220194
72427,59784,0.5,1487956808
30411,2011,3,998367764
4780,5618,4,1532854737
100924,72998,5,1437474688
149678,44555,5,1449070473
82860,31658,4,1251049475
74926,1080,4,1500157416
16570,2944,4,941387159
55425,2396,3,1229456639
92813,4279,3,989166158
59816,55995,2,1382563167
161754,452,5,829918738
127990,1206,4.5,1488969987
56024,33493,3,1183262295
16680,1597,2,1032409886
71766,122900,3.5,1463851728
79179,64614,5,1512937131
32632,104374,3.5,1545366338
36670,4231,2.5,1119367244
69528,1297,3.5,1053551793
61624,6157,2,1286323616
106742,94959,4,1498761215
87573,1385,3,1191272911
66617,2,4,944918291
147259,91500,3.5,1457481600
142048,56389,5,1426199391
35730,858,3,1430853531
132427,176371,5,1566590064
90341,3418,2.5,1192489984
22859,2804,3.5,1106431838
47224,80463,3,1480386554
105025,3358,2,1089575082
129240,2524,7.009983601,
81092,58559,4.5,1247232492
36978,3963,3,1028594817
25791,1214,3.5,1287849849
44682,2037,,
125784,1682,4.5,1214536215
37195,3019,4,1121245637
90158,1096,5,1053915510
16217,116887,,
14961,4646,4.5,1251602815
56020,919,5,962592395
89646,99220,3.5,1495762029
36623,1196,4,947543352
84480,1635,4,1111477072
148715,65,3,860222482
156053,2701,2.5,1182026365
36978,3651,0.5,1115930197
55706,44191,5,1255635181
21781,2001,3.5,1103744702
86121,5653,,
33512,1485,4,875732451
155285,7143,4,1488403998
151289,169434,3.5,1487974346
121438,4993,4.5,1557752517
150602,3984,3,1257272871
10508,32,3.5,1201330779
36978,5378,3,1037456522
91322,1225,5,1468719727
74926,356,3.5,1500156826
153689,4979,3.5,1103634766
126403,345,4,841548733
22025,26903,4,1472334687
55425,1291,4,1229551794
160802,6306,,
105025,1682,5,1089571673
151289,908,3.5,1114385372
57423,1704,4,944951089
30239,594,5,847539253
24618,288,1,828064469
55425,7587,5,1229446975
93251,153,2,964982391
5130,830,4,1305415134
110159,2762,5,1111489437
43215,7727,4,1231629007
83324,608,5,886026213
107301,539,5,859825662
97127,1230,5,1107642968
2098,2352,4.5,1077903519
100602,181,1,837273161
90158,5890,4,1053916024
123136,1242,5,1013616342
128525,3698,3,1081437710
138645,1605,,
7386,1270,4.5,1538937461
14239,5952,4.5,1185972057
156068,79553,3.5,1295429014
61624,778,3.5,1286321198
78112,3868,3,974838801
57423,367,2,944953331
113780,4995,4,1358573039
2032,4029,4,1225586639
97554,6936,1,1527311301
86258,55820,5,1489603389
121989,2599,4,945119187
115211,152115,0.5,1454616974
52554,115617,4.5,1440021267
106444,31410,5,1476731403
15567,6711,4.5,1446214702
160102,589,5,1088521556
132667,260,1,1085611538
36978,3892,1,1028596540
121438,55820,3.5,1557752527
9962,2571,4,1016374578
125565,3898,2.5,1294653526
91132,122922,4,1499551194
119321,1136,2.5,1151108596
106287,3421,3.5,1339435795
156343,1210,4,892047562
148594,1377,3,1011640588
132667,4419,3.5,1086843020
61624,104863,3.5,1550244706
91793,1265,5,1335439476
5646,8228,4,1169756471
65318,1797,,
87134,5952,4,1183286019
69528,728,2,1103045157
135319,34,4,975250118
80705,106916,3,1488961029
6462,2701,3,1135913398
80153,2571,3.5,1495548181
80253,1032,4,1088619665
20404,7076,3.5,1111733655
78299,735,3,844624240
78051,50,5,1421183852
106444,55820,4.5,1476731389
113049,1230,5,946246999
78710,3751,3,1042913866
82115,1204,4,886300878
106043,1228,2.5,1437865400
146919,183149,4,1514743613
25875,58559,4,1480796134
151289,141422,3.5,1546546528
150602,68157,4,1259024878
146919,200768,3.5,1555331412
105025,950,4.5,1089572232
74926,83134,4,1531604387
13531,293,4,1111558555
61787,7346,3.5,1483498735
57423,2995,2,971609201
40297,3264,3,954793343
115211,164,3.5,1446840962
61624,170,3.5,1287948797
2032,3593,1,1225836456
131896,30848,4.5,1167213714
21781,7564,3.5,1103745494
62506,4992,,
69528,2395,4.5,1103043848
147259,63072,4.5,1457481679
160454,1895,2,1475348106
2389,246,4.5,1486705533
84110,2240,3,939890049
43656,37741,4,1542689429
67942,2662,4,1359143470
57423,2280,3.5,1053629982
117789,3538,4,1120846985
110159,6365,3.5,1112005400
52472,2429,5,966735184
145608,45880,2,1173304689
6462,2268,4.5,1135907046
51858,4963,4.5,1474469310
36978,1333,1,1028596223
154306,1722,2,1046706484
52554,98809,3,1440021706
139721,1888,4,1303089031
2032,55805,3.5,1225747270
104584,593,4.5,1208243282
151289,7046,2.5,1138493116
3938,85342,4,1447372860
51858,4973,4,1474470461
1887,109487,5,1460045473
130080,61132,3.5,1391025158
73920,7438,4.5,1482491854
115211,7000,2,1443031851
120041,1381,,
104652,68358,3,1443997240
8453,4388,4,1467890607
25791,85414,4,1308036847
53397,3355,2,976811861
108376,906,5,867940322
131896,3578,4.5,1167213300
97127,293,4.5,1107666432
140737,3578,5,1484956291
8453,103141,5,1467890429
51004,141,3,1047946653
25791,44191,3.5,1415475872
5799,1214,4.5,1227399130
35083,105504,9.483105325,
56139,2094,4,946328674
25791,2579,4.5,1287834415
41835,159858,4.5,1473092404
105718,3809,4,964798529
52322,5034,5,1034654021
25196,4396,3.5,1244320548
100701,597,2.5,1136261129
73920,64839,5,1503494427
108563,4995,4,1480827731
78710,1580,3,938809296
93653,8638,5,1538086999
21466,1233,4,1425004762
52407,1210,5,976904945
160995,1278,3.5,1346630519
36978,799,1,1028596305
115211,39292,3.5,1442966507
59816,750,5,1382735354
34402,8965,4.5,1378536936
115211,32280,4,1451945944
51993,3949,5,1465586409
32632,2542,2.5,1543278318
59816,27731,2.5,1382500272
52407,590,2,976904073
93497,4577,3,1051133865
30411,4226,5,998347561
100701,2706,4,1136261297
126608,76173,,
78710,30707,4.5,1123865962
117789,80241,2.5,1297549696
32632,4816,4.5,1543277404
161276,106918,4,1521065645
121963,1247,5,883401821
100924,8644,3.5,1437474941
112850,3793,2,1254060391
106287,3198,3,1339435564
56139,1396,4,946327820
44538,49530,3.5,1431555056
49484,30810,4.5,1202356696
14239,6534,2,1200331203
109329,27846,5,1480973883
106444,750,4,1476731402
142563,33171,3,1440243317
90158,527,4.5,1053913779
72427,953,4.5,1487953643
103556,59315,5,1562356326
43656,54775,4,1542691615
89646,68954,4,1535587655
86584,25,5,852212373
115211,5617,4,1443044650
129384,648,4,1084467757
125510,36529,4,1433190638
16217,39,3,830190047
106742,88163,2,1498402376
106656,1262,4,973891759
79624,36,5,943307092
348,543,4,1054962090
121360,6333,4.5,1214011846
2731,2858,5,1129607652
53397,3771,3,976645082
87573,1588,0.5,1191328032
19806,48,2,974748603
61624,2542,3,1531600374
113027,6874,3,1435993272
39915,1073,9.356651175,
52063,106441,4.5,1392361438
135979,724,5,860222979
131896,296,5,1167213077
150852,903,5,986940401
80253,1291,5,1088618586
156343,296,3,892221225
80752,54286,3.5,1541067228
122948,733,5,858695384
153221,3108,4.5,1114229849
144534,4178,4,1112815407
80705,4887,2.5,1485659890
7160,172,2,848676779
117789,1672,5,1115674820
12545,8638,3.5,1358128493
739,4310,4,1525502002
102768,1680,3,1111533704
29507,1097,3,1463636955
130080,2329,4,1122038233
82860,67096,4,1460071868
118651,1304,5,1377462694
84480,2746,3,1111476853
95649,1482,4,887831618
145384,92234,,
44292,1433,,
2389,67734,3.5,1486702650
82157,8781,5,1190926199
78112,2490,4,974921398
19285,919,5,1157530625
131219,8533,4,1244389672
150852,4855,4.5,1459112341
102575,48516,4.5,1463826142
107275,709,4,832072285
18564,253,4,834670476
97127,1466,3,1107669215
90857,40629,5,1446913299
61624,858,4,1286304055
41846,73290,5,1447624517
77862,95510,4.5,1454248212
79624,99750,,
24581,4584,2,994345420
123201,1784,2,891245620
61740,60069,4,1485095482
18544,784,2,1111544532
148594,1614,3,1011641693
95649,1784,5,887830679
8035,611,,
155084,56339,5,1504029891
71730,1997,5,954795067
28583,3633,4,1472238630
82775,1234,5,953932741
97076,1717,3,1556415795
121438,108932,4,1557752519
91132,79132,4.5,1499551212
77277,4011,4.5,1435944841
78710,3814,4,999148372
77277,1210,4,1435943920
87573,1485,2.5,1191270717
2032,59369,3,1251325103
115211,1924,1.5,1443826010
6549,4963,4.5,1477424740
34402,1282,5,1400307453
97127,7451,4.5,1107644789
151539,60950,0.5,1487792238
112362,543,3,1512086552
107474,45517,5,1185601744
125565,37731,4.5,1237502300
129963,5151,3.5,1448044384
14151,1234,5,940367626
148780,318,4,1526316553
128359,2471,3.5,1397070384
106734,832,4.5,1479496873
112467,2529,4,1061587985
81312,199,2,913408756
89914,1246,4.5,1175356326
39049,2379,2.5,1270667439
140677,53993,4,1452754645
160102,5065,4.5,1088523247
94499,169760,,
115211,30745,3,1446318739
115211,55444,3,1443826608
14239,1148,4,1185970249
22395,7323,4,1450713075
24581,1022,5,979155426
97076,106072,4,1556415383
123112,122916,3,1563960744
2032,1500,3.5,1225582953
102768,2858,4.5,1111533409
30411,2628,5,998367862
8035,2355,3,1504891329
96303,1655,,
69528,2081,3,1023820424
78710,3361,4,1023427455
56020,2571,5,962497560
130407,454,3,1092239919
121438,139385,4.5,1557752520
2389,4519,2.5,1487762380
82860,5171,3,1139252155
155944,3703,3,1012859717
160454,356,3,1475348106
155084,1748,5,1566417108
115007,2581,3,1029127770
118994,5485,4,1084683630
36978,17,4,1028596042
74240,2139,4.5,1364917109
122201,17,3,833021211
2032,1307,4,1225582655
112850,6377,3.5,1254060759
36978,332,0.5,1055084305
87573,4018,2.5,1191272098
154306,1923,5,1046698494
107397,586,1,1017220192
103561,1210,4.5,1205358432
62698,6584,3,1065062912
115727,56174,0.5,1474304031
132667,34,3,1085636908
41774,293,4,834820939
100602,472,2,837275338
48936,5445,4,1071200310
66555,50872,3.5,1442368718
120741,1240,4,940874099
157089,4002,4,1142607462
97554,5816,2,1527310890
377,128912,,
117789,6373,3.5,1124528970
87573,1275,4,1191259711
90717,2034,2.5,1160788611
125784,1573,3.5,1214536323
110159,3635,4,1111747337
120875,2770,3.5,1194829840
46915,3052,4,1178964767
58189,4370,3,1000745964
115211,2952,4,1443037128
107301,46,4,859825626
22859,5380,4,1457837474
62335,736,3,1314894188
133539,33162,4,1314147091
112467,186,3.5,1061571691
115211,5603,3.5,1562621080
108369,158316,,
145384,208,3,833973671
87573,8984,1.5,1191328772
77772,344,4,835267766
24521,4361,4,1005695465
62075,3160,3.5,1353818733
117789,56367,4,1234478440
129963,2948,,
57193,4705,4,1021174790
57423,145,2.5,1053707718
102768,3785,4.5,1111530319
50871,1270,4,1478416343
93251,6751,,
147718,4270,1.5,1464755347
128525,5093,3,1023301025
8035,1552,3,1504891578
54043,4246,3,1451866751
156878,1253,4,944904515
39208,466,4,963507755
147548,4979,5,1423542259
30357,161348,,
55706,780,3.5,1255640219
121903,2167,2.5,1111492018
62335,5945,2,1314890532
144847,3300,3,1544850179
125565,152521,2.5,1506955499
78710,5222,4,1121189191
67969,6,3,1553342306
51858,48394,3.5,1474469438
91322,1219,4,1468719642
149524,300,3,830928269
126228,60939,,
80692,2324,5,1388680767
16066,186,4,1140223970
113027,5389,4,1435997245
62075,58154,4,1311176156
39208,47,5,963445990
6253,2329,5,1468321823
26197,2324,4,1028567092
99192,2028,4,1425682491
23165,56757,3.5,1350531385
6796,2019,4,945796735
144534,3751,4,1113083862
77277,2329,4,1435944854
93251,2126,2,965057726
51004,116161,,
123201,678,4,891249026
102173,306,3,862704453
4104,1186,2,1329528968
34402,131050,4.5,1439033502
53397,4584,9.675878768,
61624,204878,3.5,1572034494
34353,169874,,
106444,62644,4,1476731392
112362,733,3.5,1511675973
156997,4085,4,1007358365
106444,1676,4.5,1476731400
64246,1197,4,1201395845
156878,2057,5,944902972
157647,2116,4,951847973
100701,648,3.5,1136261092
134299,2268,5,975129936
97076,108190,3,1556421501
128190,1060,5,953415971
8035,3300,3,1504872819
69751,5971,4.5,1234365239
2389,1206,5,1486710153
121438,1020,3.5,1557752515
107474,1247,3.5,1062088975
52483,1794,4.5,1083657078
125565,595,3,1235657770
74458,1036,4,842364872
85349,87222,2,1472179390
41965,65,2,844883594
156810,2541,3,938894890
53258,932,4,974835281
134999,588,3.5,1502033466
116115,67087,3.5,1367897218
43061,5291,0.5,1131198284
19806,2273,3,974746637
91681,34,3,1541143288
24313,1101,4,851722131
32395,4814,4,1002950321
151404,37386,1,1511732819
115211,127130,4,1450997833
2389,159817,4,1517951897
161276,50,5,1521066868
80416,2871,3,1346489270
6462,2528,3.5,1136475402
36670,1387,2,1119362822
82860,67408,3.5,1312740853
46631,8784,4,1231129659
6462,88,3,1136475677
36978,2256,0.5,1055865235
157199,5413,,
84110,2071,4,939458562
6253,140174,4,1468321903
52407,2405,3,976903873
66617,1960,5,944919647
53397,1476,4,976814458
61624,51662,2,1286304092
22025,6874,3.5,1472047873
37406,1639,,
24581,2174,4,978728899
155944,1479,3,1012859818
152384,1584,2,890070417
156185,8253,4,1380080006
51858,1291,4.5,1474465015
115211,2524,1.5,1455318136
107397,1673,3,1017222720
115727,72998,3,1474303321
160102,3826,2.5,1088523011
118593,2706,5,966270521
85349,73321,4,1472178938
137399,3175,3.5,1257953457
7160,95,3,848676632
121438,2668,3,1557752530
134299,431,4,975129994
127990,84954,2.5,1488970694
154306,5015,3,1046693059
117789,45501,2.5,1250868775
48352,168608,4,1555282075
19806,3255,3,974740467
149482,104241,4.5,1394908569
62335,1278,5,1314895675
32910,1104,5,967481466
113027,7381,3.5,1435996583
8035,2643,2,1504875192
48352,33615,4,1542761070
151289,182723,4,1536775855
44266,1722,3,989370990
155944,1968,5,1012860285
59816,3527,3.5,1371331225
36012,5378,1,1111017215
2389,762,1,1486705527
91681,122912,4,1541143388
129879,105211,2,1398377980
15935,169,5,837662286
90161,416,3,839780417
61624,1711,4.5,1286230291
67391,344,3,848079986
154946,3578,4.5,1454367992
47974,1721,5,913049502
125784,1258,4.5,1213403661
107155,1777,2,1269340020
2389,32,5,1486704926
24088,1206,5,1114365489
44266,2908,4,990081717
132667,592,3,1085636230
112334,552,3,849535007
135579,2024,4,1034885635
128525,4489,2.5,1074027978
106742,117529,3.5,1498647977
6722,5418,4,1160097378
107397,4020,1,1017222206
139427,90866,,
121438,2617,3.5,1557752517
78299,89,2,844626814
10659,1962,3,964703684
99452,474,3,864869132
65023,1,4,961895032
106444,2401,3.5,1476731390
162500,48516,5,1464600673
28583,1259,4,1472238629
49929,1285,2,1009647828
49929,3916,5,1009841000
107155,4025,0.5,1269340402
43215,3015,4.5,1231629213
59816,3354,2,1371330467
28397,608,3,959304809
27128,1917,2,1045099434
107474,1272,4,1171407396
110010,6753,4.5,1096749724
106671,2053,4.5,1196733750
108714,113216,8.727043567,
158051,4878,4,1444474270
23837,3316,2.5,1058767955
20404,4886,4.5,1111733037
161607,7056,3.5,1292132482
97076,110,4.5,1556415951
21466,608,4,1425004914
6462,527,4.5,1136577663
153689,1584,3.5,1103635290
140920,163,1.5,1152442835
93815,3578,3.5,1104277737
83552,48774,4,1300429851
43656,138210,5,1542691421
152545,68358,5,1400019049
157400,3681,4,1391317527
77862,1377,4,1454248779
71766,78499,5,1463850400
28583,70183,2.5,1472238630
128396,3301,3.5,1168111046
159983,6539,5,1440855338
61624,8966,3,1288030323
52483,6331,2.5,1083636549
10508,8957,4,1202805105
106043,2640,1,1548101616
144847,79702,3,1545278730
2032,102125,3.5,1386123968
155084,203278,5,1561682927
128190,2280,3,953416020
84480,5481,2,1111476141
84110,53127,,
34849,3147,3.5,1076196596
73920,114662,3.5,1501664510
53397,933,3,976647296
83869,3552,3.5,1277521718
27128,1408,3,1045099851
55706,8371,,
2098,8798,3,1126587596
100602,466,3,837273242
114025,47,4.5,1217021412
59415,858,5,938552881
86362,90268,6.488706418,
89797,529,3,845059597
106698,116797,4.5,1532525765
62374,3524,4,1267265018
134259,1590,4,898001764
125565,2455,2.5,1243947428
8377,1222,4.5,1084432926
93251,2268,3,965057547
135319,3510,2,975248380
160995,4294,3.5,1346533205
36978,4360,4,1051217916
34402,7164,3.5,1378534384
131182,858,5,1494781479
2843,1537,5,939498669
142529,276,3,839650164
152118,5952,4,1116450372
129879,8808,1.5,1443386154
61624,133802,3,1566885933
39943,4067,,
153389,26208,,
97779,1035,5,1068919412
107474,691,3.5,1185602396
95469,2091,5,955156099
91793,2762,5,1335439878
74458,44,4,842364160
121989,2433,3,945118991
84480,34,3,1111474977
16364,2762,4,1561767006
70795,8370,4,1099857365
133942,7147,4,1550777014
115211,6934,1.5,1443033337
145608,6502,3.5,1102683896
36897,2571,4.5,1385840820
72427,152037,1,1487958429
106444,1997,3.5,1476731393
107474,1952,4.5,1171407408
83869,733,4,1277521701
99247,2105,4,1251592380
123201,457,3,891249026
22859,1962,2.5,1106432334
21781,1212,5,1103747767
32632,2324,3.5,1541786480
2032,1569,2.5,1225583358
78112,368,4,974841227
118593,2763,4,966271604
16570,2788,5,941386248
66555,127098,1,1442720677
121438,6951,2,1557752524
156343,1010,4,892047702
20250,1092,2,1123936738
129879,73015,2.5,1406841995
106742,2918,4,1498492402
80416,1225,4.5,1346489733
125565,119141,2,1425460008
25791,750,4,1415301244
72783,1641,5,962818108
114421,3970,,
32632,2617,3.5,1542099693
118398,590,5,1098065365
107474,1500,3,1066671572
135093,1880,5,915533852
13253,8959,3,1151885108
30752,1617,5,878697210
80416,678,4.5,1346517929
159861,1779,2,949818536
86121,2734,,
119933,1617,4,1112816192
40297,2011,4,954792880
82571,296,5,1471115210
30278,1276,,
44538,65230,2,1431447587
106742,44022,3,1498583839
7386,112552,4.5,1538937482
82860,44204,4.5,1189885232
140737,87869,4,1484960207
33547,2203,4,1490344500
87152,57669,4,1563624462
59816,66335,3,1382563080
115211,79132,4,1442963089
149689,2951,3,1172542338
115211,5673,3,1443033551
52483,2686,3,1083636695
9962,4344,2.5,1084751866
126608,36152,,
78299,87,4,844625269
100602,344,1,837271857
10877,1416,3,1381945030
73920,3462,4.5,1463941093
106444,6365,4,1476731403
41929,1,3,1111642262
125565,4816,3,1235665707
51106,90439,4,1469037336
79179,6503,4,1512928447
94685,115713,3,1471725114
104737,10,4,833053597
100666,1028,4,1294791034
86584,64,5,852212906
117789,6750,3.5,1300740012
159982,1259,4,1111473067
92443,92259,4.5,1488895010
125784,7318,5,1214600459
26197,3365,4,1028565861
16364,3114,1.5,1561767124
32805,1321,3,1005118426
121438,106762,4,1557752520
97076,173,3.5,1556415635
62091,52973,5,1428970258
102768,1088,4,1111529741
89646,6100,3.5,1495760892
152118,2681,,
9962,858,2.5,1067292376
155564,173,5,838559607
69528,1079,3,1023820620
158051,593,4,1397773739
97038,4022,4.5,1108829465
128525,4680,1.5,1053382716
149604,5170,,
84529,45880,2,1172886173
24581,4815,3,1017185282
24088,3176,3.5,1105529482
155884,4878,4,1571355270
139960,110,3,1023640647
133685,1073,3,1504630921
135319,957,4,975255271
87152,63082,3.5,1563624453
21781,8783,4,1103746305
135319,2718,1,975250562
55425,7361,5,1229427882
149689,3681,3,1172542352
97564,1247,4,1279034335
60311,1784,4,1065231287
61624,4128,3.5,1286323600
160102,5165,4,1088525380
89646,50658,4,1549411185
2032,592,4,1225581566
93251,1927,4,965057179
78051,42732,,
115727,588,1,1474821400
43656,61132,5,1542694344
82860,8665,3.5,1274734541
77862,60040,4.5,1454248533
28397,262,5,964816797
53397,1082,4,980934393
150602,4005,3.5,1203881983
81584,79132,4,1528602484
106742,78574,4,1499274576
82860,1225,4,1103223567
133685,44193,3,1477347032
166,2382,1,951600271
22859,4509,1.5,1106430638
120741,2692,5,940869770
37795,1208,5,979239104
15567,2311,3,1454240645
102611,407,4,1002665216
39915,2762,4,1349001563
32632,2700,3.5,1543277693
14541,555,3,840794127
49374,3831,5,980187735
130343,7153,4,1205794940
10002,454,4,847813756
90158,2439,2,1053922279
106043,117176,4.5,1439577841
115211,55276,4,1443822006
105718,6333,4,1077231505
15135,785,3.5,1301133304
83477,1625,5,1133651292
69143,596,3.5,1080408955
